datetime,vehicle_count,road_occupancy,congestion_level
2021-01-07 08:00:00,1345,36.61069823444388,Low
2021-01-07 09:00:00,1154,49.27347941283437,Medium
2021-01-07 10:00:00,945,57.63831591329641,Low
2021-01-07 11:00:00,4982,52.39578396726664,Medium
2021-01-07 12:00:00,1733,38.17960668591665,Low
2021-01-07 13:00:00,4780,36.63127912627113,High
2021-01-07 14:00:00,1810,88.65506646023596,Medium
2021-01-07 15:00:00,2778,78.08749542215119,Low
2021-01-07 16:00:00,3994,44.60288339910864,Low
2021-01-07 17:00:00,4826,47.2614398497378,Medium
2021-01-07 18:00:00,2975,31.191566276034585,Low
2021-01-07 19:00:00,3104,54.10686487461225,Low
2021-01-07 20:00:00,4757,48.04944834386819,Low
2021-01-07 21:00:00,1755,67.54715406802745,Low
2021-01-07 22:00:00,1279,52.31719141343831,Medium
2021-01-07 23:00:00,3092,31.285979707663955,Medium
2021-01-08 00:00:00,2028,53.92633173298067,Medium
2021-01-08 01:00:00,994,60.99850786725611,Low
2021-01-08 02:00:00,4845,38.55998758226407,Low
2021-01-08 03:00:00,876,51.78029146792275,Low
2021-01-08 04:00:00,3328,50.384761263883526,Medium
2021-01-08 05:00:00,2116,51.38970154797164,Low
2021-01-08 06:00:00,3485,48.09666237922003,Low
2021-01-08 07:00:00,4535,42.75063915031893,Low
2021-01-08 08:00:00,1277,37.31603035226648,Low
2021-01-08 09:00:00,2614,54.99951836039612,Low
2021-01-08 10:00:00,2600,84.01129781777877,Medium
2021-01-08 11:00:00,2889,62.81801907205434,Medium
2021-01-08 12:00:00,676,54.00309714573354,High
2021-01-08 13:00:00,1060,17.268016231438118,Low
2021-01-08 14:00:00,3179,54.091412217956346,Low
2021-01-08 15:00:00,1389,42.62270631257723,High
2021-01-08 16:00:00,4541,75.79436951589928,Low
2021-01-08 17:00:00,2866,36.122270746937616,Medium
2021-01-08 18:00:00,1743,43.586975455028295,Low
2021-01-08 19:00:00,2340,82.0187806063731,Low
2021-01-08 20:00:00,4532,38.24804714363809,Low
2021-01-08 21:00:00,2428,39.77489785528287,Low
2021-01-08 22:00:00,4558,71.1334108361322,Low
2021-01-08 23:00:00,1168,52.30526716991114,Low
2021-01-09 00:00:00,2760,17.146531765446596,Low
2021-01-09 01:00:00,1711,32.43316340972291,High
2021-01-09 02:00:00,2227,60.33615564264477,Low
2021-01-09 03:00:00,3922,53.484219582190114,Low
2021-01-09 04:00:00,3006,86.6215450387212,Medium
2021-01-09 05:00:00,1943,56.18846893788292,Medium
2021-01-09 06:00:00,1912,53.3840325561495,Low
2021-01-09 07:00:00,2824,69.53857462489427,Low
2021-01-09 08:00:00,4998,64.10611933658869,Low
2021-01-09 09:00:00,1397,75.03245479618062,Low
2021-01-09 10:00:00,4336,22.92793257929105,Medium
2021-01-09 11:00:00,1171,37.590407668941644,Low
2021-01-09 12:00:00,2460,56.506055488045696,High
2021-01-09 13:00:00,766,73.27549229594966,High
2021-01-09 14:00:00,2875,53.823125971598955,Medium
2021-01-09 15:00:00,4191,60.1821804069921,Low
2021-01-09 16:00:00,4386,37.26161439241582,Low
2021-01-09 17:00:00,1988,60.65666135575209,Medium
2021-01-09 18:00:00,3798,8.91725915172782,Low
2021-01-09 19:00:00,3134,40.30771957905668,Low
2021-01-09 20:00:00,3627,59.20499351345684,Medium
2021-01-09 21:00:00,4540,44.23431286728576,Low
2021-01-09 22:00:00,1444,16.461854939271028,Low
2021-01-09 23:00:00,4273,33.1749500196118,Low
2021-01-10 00:00:00,930,35.82813835628104,Low
2021-01-10 01:00:00,3043,52.01634826739035,Medium
2021-01-10 02:00:00,4512,20.901502740819545,Medium
2021-01-10 03:00:00,667,38.29362698230612,Low
2021-01-10 04:00:00,3132,38.876185008554785,Low
2021-01-10 05:00:00,4445,50.50256165841007,Low
2021-01-10 06:00:00,4898,35.79916207621446,Medium
2021-01-10 07:00:00,2155,47.21874092549013,Low
2021-01-10 08:00:00,2693,33.04185110195315,High
2021-01-10 09:00:00,3011,46.110037977090315,Medium
2021-01-10 10:00:00,2029,53.34086654720493,Low
2021-01-10 11:00:00,2559,56.415113372326914,High
2021-01-10 12:00:00,1249,60.357776331571756,High
2021-01-10 13:00:00,4989,66.05196185937469,Medium
2021-01-10 14:00:00,1911,69.2003219050475,Low
2021-01-10 15:00:00,3374,50.24200852290891,Medium
2021-01-10 16:00:00,3502,56.56149265513112,Medium
2021-01-10 17:00:00,4764,46.00796842530054,Low
2021-01-10 18:00:00,1990,59.074918691435286,Low
2021-01-10 19:00:00,2624,56.292512182463526,Low
2021-01-10 20:00:00,950,45.131538981999846,Medium
2021-01-10 21:00:00,2960,62.82722881008374,Low
2021-01-10 22:00:00,2415,67.78155401804187,Low
2021-01-10 23:00:00,2642,44.799713604771426,Medium
2021-01-11 00:00:00,2113,67.69929780606336,Medium
2021-01-11 01:00:00,3622,55.5013263716848,Low
2021-01-11 02:00:00,1364,60.845408704762654,High
2021-01-11 03:00:00,2612,43.47082946539273,Low
2021-01-11 04:00:00,3764,59.793582133438264,Low
2021-01-11 05:00:00,3600,33.25707651630524,Low
2021-01-11 06:00:00,2385,73.61387611596011,Medium
2021-01-11 07:00:00,4241,57.75523085866323,Medium
2021-01-11 08:00:00,4125,21.209545367745037,Low
2021-01-11 09:00:00,857,56.25009111316686,Medium
2021-01-11 10:00:00,1665,86.14832598433168,High
2021-01-11 11:00:00,3558,79.89215162353563,Low
2021-01-11 12:00:00,3996,61.88314577422964,Low
2021-01-11 13:00:00,2389,30.90759729278349,Low
2021-01-11 14:00:00,1345,68.07075933665024,Low
2021-01-11 15:00:00,3172,50.0538729093248,Medium
2021-01-11 16:00:00,713,62.07191873717688,Low
2021-01-11 17:00:00,4959,61.27559856822373,Medium
2021-01-11 18:00:00,2028,67.41267271709,Low
2021-01-11 19:00:00,4512,60.389713158714834,Low
2021-01-11 20:00:00,4610,35.01036009358769,Low
2021-01-11 21:00:00,3401,62.93350374897655,Medium
2021-01-11 22:00:00,1549,45.187615871601466,High
2021-01-11 23:00:00,4453,36.98830483708578,Medium
2021-01-12 00:00:00,3360,44.427839491847664,Low
2021-01-12 01:00:00,1460,52.4485607000066,Low
2021-01-12 02:00:00,2075,51.75416454437142,Low
2021-01-12 03:00:00,2692,44.30650668548394,Medium
2021-01-12 04:00:00,3506,24.99092206517324,Medium
2021-01-12 05:00:00,2026,53.905073933357016,Low
2021-01-12 06:00:00,4695,56.591957295906155,Medium
2021-01-12 07:00:00,2865,56.191329604711164,Low
2021-01-12 08:00:00,3378,61.10617516726019,Low
2021-01-12 09:00:00,935,34.96115799797073,Low
2021-01-12 10:00:00,4902,59.285095352231224,Medium
2021-01-12 11:00:00,1827,46.30206324457963,Medium
2021-01-12 12:00:00,4821,48.93918660827836,Medium
2021-01-12 13:00:00,1892,51.601906190255164,Medium
2021-01-12 14:00:00,2684,36.82554093714253,High
2021-01-12 15:00:00,1146,26.692197506673587,High
2021-01-12 16:00:00,1237,44.11802890364015,Medium
2021-01-12 17:00:00,3165,62.098110707971095,High
2021-01-12 18:00:00,4983,47.80867261993453,High
2021-01-12 19:00:00,2280,52.559267409944034,Medium
2021-01-12 20:00:00,675,63.87629103417977,Low
2021-01-12 21:00:00,4176,62.42970207299234,Low
2021-01-12 22:00:00,4125,58.33743972355597,Low
2021-01-12 23:00:00,1134,71.61324790321724,High
2021-01-13 00:00:00,2435,43.749340344870234,Medium
2021-01-13 01:00:00,3281,58.21529332530243,Low
2021-01-13 02:00:00,3714,41.09161542498572,Low
2021-01-13 03:00:00,3299,20.858112281557727,Medium
2021-01-13 04:00:00,4758,59.47262964827744,Low
2021-01-13 05:00:00,2278,47.15505959228009,Medium
2021-01-13 06:00:00,1875,69.81221217373289,Medium
2021-01-13 07:00:00,2376,55.622338101884026,Low
2021-01-13 08:00:00,2110,51.41700594854634,Low
2021-01-13 09:00:00,4314,43.85703017397878,Medium
2021-01-13 10:00:00,3384,80.55111086009997,Low
2021-01-13 11:00:00,4176,55.11602554517301,Low
2021-01-13 12:00:00,2854,56.1181872793065,Low
2021-01-13 13:00:00,1607,32.703738240510305,Medium
2021-01-13 14:00:00,3476,32.77152936861721,Low
2021-01-13 15:00:00,670,72.89647746217413,Low
2021-01-13 16:00:00,4081,67.14238898640683,Medium
2021-01-13 17:00:00,1836,71.44499038853955,Low
2021-01-13 18:00:00,1971,58.28321473762867,Low
2021-01-13 19:00:00,3398,56.18292827363533,Low
2021-01-13 20:00:00,1168,46.508375205347924,Low
2021-01-13 21:00:00,3871,62.32592277115953,Medium
2021-01-13 22:00:00,765,35.59775713796697,Low
2021-01-13 23:00:00,4353,49.42840785437582,Low
2021-01-14 00:00:00,1410,63.78400830374424,Low
2021-01-14 01:00:00,3771,80.47993987094159,Medium
2021-01-14 02:00:00,1751,53.8059536773253,Medium
2021-01-14 03:00:00,1426,62.39480273052534,High
2021-01-14 04:00:00,3409,31.68601720346122,Low
2021-01-14 05:00:00,969,29.937513099578762,Medium
2021-01-14 06:00:00,1588,55.71461023285199,High
2021-01-14 07:00:00,629,84.04499635090156,Low
2021-01-14 08:00:00,2733,40.318275617733676,Low
2021-01-14 09:00:00,3594,51.337186824501046,Medium
2021-01-14 10:00:00,3805,65.92451544679797,Medium
2021-01-14 11:00:00,2345,25.231215155113144,Low
2021-01-14 12:00:00,2265,35.98868765971415,Low
2021-01-14 13:00:00,1939,54.755945317674964,Low
2021-01-14 14:00:00,3016,41.20684068874646,High
2021-01-14 15:00:00,2567,41.69484132238042,Low
2021-01-14 16:00:00,943,39.67516797225875,Low
2021-01-14 17:00:00,4841,26.733881682627914,Medium
2021-01-14 18:00:00,500,53.48862717160864,Low
2021-01-14 19:00:00,3323,56.08190807121804,Low
2021-01-14 20:00:00,4993,44.62993625077377,High
2021-01-14 21:00:00,1847,40.178163625366906,Medium
2021-01-14 22:00:00,4765,61.77135228854459,Low
2021-01-14 23:00:00,4475,50.35984543448195,Medium
2021-01-15 00:00:00,3389,41.54251574128154,Low
2021-01-15 01:00:00,595,67.98739174998265,Low
2021-01-15 02:00:00,4759,49.93040053446,Low
2021-01-15 03:00:00,810,53.85925473247374,Low
2021-01-15 04:00:00,1922,53.042879363582585,Low
2021-01-15 05:00:00,1133,53.74084777718388,Low
2021-01-15 06:00:00,763,43.521867593614964,Low
2021-01-15 07:00:00,2173,61.86305848642817,Low
2021-01-15 08:00:00,3549,52.087264300574525,Medium
2021-01-15 09:00:00,3312,62.46175433933472,Low
2021-01-15 10:00:00,726,57.39130101325804,Low
2021-01-15 11:00:00,4052,58.849367009990225,Low
2021-01-15 12:00:00,2199,29.901704666389954,Low
2021-01-15 13:00:00,3571,39.6752920615266,Low
2021-01-15 14:00:00,2040,48.8829085322961,Medium
2021-01-15 15:00:00,3423,47.4382813377741,Low
2021-01-15 16:00:00,583,41.20944578959997,Medium
2021-01-15 17:00:00,3360,53.42269222694609,Medium
2021-01-15 18:00:00,2499,40.52250417214167,Medium
2021-01-15 19:00:00,1824,45.67968333106523,Medium
2021-01-15 20:00:00,2140,31.982497945254163,Low
2021-01-15 21:00:00,3888,57.60521760678627,Low
2021-01-15 22:00:00,4018,50.12923470581204,Medium
2021-01-15 23:00:00,2671,85.45838189600096,Low
2021-01-16 00:00:00,2136,51.740482503834485,Medium
2021-01-16 01:00:00,4585,34.3450619329695,Medium
2021-01-16 02:00:00,1964,66.24053274799034,High
2021-01-16 03:00:00,3506,38.46997394481634,Low
2021-01-16 04:00:00,4137,74.3319040184684,High
2021-01-16 05:00:00,1404,48.37267209008128,Low
2021-01-16 06:00:00,1028,53.891681954562415,Medium
2021-01-16 07:00:00,1588,80.4285375615299,Low
2021-01-16 08:00:00,1359,71.18053795302265,Medium
2021-01-16 09:00:00,3860,56.338981112060885,Low
2021-01-16 10:00:00,1319,51.28526952662428,Low
2021-01-16 11:00:00,2981,43.61566536250441,Low
2021-01-16 12:00:00,4358,48.88314945726286,Low
2021-01-16 13:00:00,1670,61.70370780231701,Low
2021-01-16 14:00:00,3080,26.049662458398867,Low
2021-01-16 15:00:00,2632,50.714837529365056,Low
2021-01-16 16:00:00,1862,38.73989621171342,Low
2021-01-16 17:00:00,961,48.162422471594844,Medium
2021-01-16 18:00:00,4314,45.699870010558215,Low
2021-01-16 19:00:00,1148,38.71523679682225,Medium
2021-01-16 20:00:00,587,79.23173567419599,Medium
2021-01-16 21:00:00,867,38.40483644297936,Low
2021-01-16 22:00:00,1404,54.654683754869275,Low
2021-01-16 23:00:00,4865,48.13482195324204,Low
2021-01-17 00:00:00,1851,50.25033134151214,Low
2021-01-17 01:00:00,4711,35.543584326671855,Low
2021-01-17 02:00:00,1536,68.00705587248245,High
2021-01-17 03:00:00,4027,33.63782264675713,Low
2021-01-17 04:00:00,519,58.1261750024584,Medium
2021-01-17 05:00:00,1454,54.14823187290757,Low
2021-01-17 06:00:00,1950,51.54251794335632,Low
2021-01-17 07:00:00,3080,37.359585331714804,Low
2021-01-17 08:00:00,1579,71.15250302240077,Low
2021-01-17 09:00:00,3633,74.24949240044538,Medium
2021-01-17 10:00:00,4422,74.97538764920502,Low
2021-01-17 11:00:00,3731,57.40706079615266,Low
2021-01-17 12:00:00,3298,44.82867688903721,Low
2021-01-17 13:00:00,3155,39.502821606698646,Low
2021-01-17 14:00:00,1175,61.358467060680276,Low
2021-01-17 15:00:00,912,48.83367167910217,Medium
2021-01-17 16:00:00,3922,41.70921795766314,High
2021-01-17 17:00:00,3370,45.87413809420077,Medium
2021-01-17 18:00:00,2353,55.85163931798068,Low
2021-01-17 19:00:00,3011,41.67793811238589,Medium
2021-01-17 20:00:00,939,25.50275400028263,Low
2021-01-17 21:00:00,2153,29.949819625047816,Low
2021-01-17 22:00:00,4573,80.28479820536215,Low
2021-01-17 23:00:00,3435,47.22056694893535,Medium
2021-01-18 00:00:00,1802,46.663787715273386,Low
2021-01-18 01:00:00,3603,29.147093745772462,Low
2021-01-18 02:00:00,529,35.24262436272831,High
2021-01-18 03:00:00,747,59.00591212068086,Low
2021-01-18 04:00:00,1285,52.41098162945297,Low
2021-01-18 05:00:00,3442,53.71104197327756,Low
2021-01-18 06:00:00,2912,38.1243892210462,Low
2021-01-18 07:00:00,1792,14.659128020930623,Medium
2021-01-18 08:00:00,2088,58.509531156963035,Low
2021-01-18 09:00:00,1242,47.88495546010398,High
2021-01-18 10:00:00,2789,31.049913149120258,Low
2021-01-18 11:00:00,4348,37.73949746917316,Low
2021-01-18 12:00:00,1186,47.22839667892267,Medium
2021-01-18 13:00:00,3195,51.38144585910678,Low
2021-01-18 14:00:00,4294,52.93086678448923,Low
2021-01-18 15:00:00,4795,21.504795627050996,Low
2021-01-18 16:00:00,3729,43.75075028711408,High
2021-01-18 17:00:00,4970,44.21856386460207,Low
2021-01-18 18:00:00,1567,64.64573513119784,Low
2021-01-18 19:00:00,2022,47.20723377726389,Low
2021-01-18 20:00:00,1754,50.834171207144465,Low
2021-01-18 21:00:00,2369,25.18411437899011,Low
2021-01-18 22:00:00,1605,44.796777021946795,Low
2021-01-18 23:00:00,4337,43.493747043606895,Medium
2021-01-19 00:00:00,2028,74.92718214105014,Medium
2021-01-19 01:00:00,3194,35.25833191951613,Low
2021-01-19 02:00:00,1715,53.36029976357898,Low
2021-01-19 03:00:00,2211,58.61246629814253,Medium
2021-01-19 04:00:00,1079,75.0161138170588,Medium
2021-01-19 05:00:00,3628,78.27346732459586,Low
2021-01-19 06:00:00,786,34.78240994145449,High
2021-01-19 07:00:00,2378,48.62238558149248,Low
2021-01-19 08:00:00,4712,22.32830881914459,Low
2021-01-19 09:00:00,2124,56.06566555092511,Medium
2021-01-19 10:00:00,4714,85.96634882986804,Low
2021-01-19 11:00:00,3278,42.783498277956134,Low
2021-01-19 12:00:00,1530,74.36959163870266,Low
2021-01-19 13:00:00,4840,45.0879304542091,Low
2021-01-19 14:00:00,732,53.67066198014201,Low
2021-01-19 15:00:00,4694,47.23424031443047,Low
2021-01-19 16:00:00,2577,32.691362459477055,Low
2021-01-19 17:00:00,2933,79.43256550302456,High
2021-01-19 18:00:00,3463,39.32064448851012,Low
2021-01-19 19:00:00,4824,64.94305447313482,High
2021-01-19 20:00:00,525,32.649306051336424,Low
2021-01-19 21:00:00,1870,56.316154954033045,Medium
2021-01-19 22:00:00,2998,62.101038948183515,Low
2021-01-19 23:00:00,1556,58.55666902289089,Medium
2021-01-20 00:00:00,4155,28.204206359605813,Low
2021-01-20 01:00:00,1445,80.70225472391832,High
2021-01-20 02:00:00,2589,48.09405087278437,Medium
2021-01-20 03:00:00,560,35.966440447397446,Low
2021-01-20 04:00:00,2744,24.840651416858964,Medium
2021-01-20 05:00:00,1941,48.48086603419986,Low
2021-01-20 06:00:00,1262,8.422756976318105,Low
2021-01-20 07:00:00,2956,76.99616319800896,High
2021-01-20 08:00:00,4678,65.86410801035268,Medium
2021-01-20 09:00:00,1135,63.24662001394977,Low
2021-01-20 10:00:00,2391,50.87926881999494,Low
2021-01-20 11:00:00,1346,25.938752842588254,Medium
2021-01-20 12:00:00,3519,52.393483372035455,Medium
2021-01-20 13:00:00,3052,40.53515873239296,Low
2021-01-20 14:00:00,2565,67.57187847829614,Low
2021-01-20 15:00:00,4980,45.54208692587961,Low
2021-01-20 16:00:00,4909,66.82605867372732,Low
2021-01-20 17:00:00,2133,50.435613326980366,Low
2021-01-20 18:00:00,3168,44.13698663213339,Low
2021-01-20 19:00:00,3871,64.10866918310089,Medium
2021-01-20 20:00:00,3606,38.955598385085686,Low
2021-01-20 21:00:00,3071,82.18388479438973,Low
2021-01-20 22:00:00,1636,42.939710894642985,Low
2021-01-20 23:00:00,1300,60.12864229243751,High
2021-01-21 00:00:00,1777,52.53657300769421,Low
2021-01-21 01:00:00,913,24.286618809398263,Medium
2021-01-21 02:00:00,3996,26.30457469116486,Low
2021-01-21 03:00:00,980,48.959045376543656,Medium
2021-01-21 04:00:00,2213,63.781797707249154,Low
2021-01-21 05:00:00,1602,22.803733900252553,Low
2021-01-21 06:00:00,1087,41.120561780899074,Low
2021-01-21 07:00:00,1929,29.650835652336372,Medium
2021-01-21 08:00:00,4541,22.674780439158802,Low
2021-01-21 09:00:00,4665,49.04874647970527,Medium
2021-01-21 10:00:00,4763,56.157969382522325,High
2021-01-21 11:00:00,4609,46.87541693217703,High
2021-01-21 12:00:00,1693,8.193154654138326,Medium
2021-01-21 13:00:00,4340,58.80062521083727,Medium
2021-01-21 14:00:00,3487,19.704732308533718,High
2021-01-21 15:00:00,4417,33.6169622408848,Medium
2021-01-21 16:00:00,2357,42.36077666085894,Low
2021-01-21 17:00:00,3826,35.64699557532575,Low
2021-01-21 18:00:00,1345,48.927899583024015,Medium
2021-01-21 19:00:00,669,55.86406752753008,Low
2021-01-21 20:00:00,1591,54.53303311986835,Low
2021-01-21 21:00:00,1522,43.15452883752625,High
2021-01-21 22:00:00,2103,51.36356242177815,Medium
2021-01-21 23:00:00,1461,37.32977649949791,Low
2021-01-22 00:00:00,590,76.71969854400248,High
2021-01-22 01:00:00,2798,44.72278263506282,Low
2021-01-22 02:00:00,3170,35.411952995033445,Low
2021-01-22 03:00:00,3136,71.74434225842619,Medium
2021-01-22 04:00:00,2335,42.638948058011586,Medium
2021-01-22 05:00:00,4235,33.415049550271384,High
2021-01-22 06:00:00,1514,58.944212728751324,Low
2021-01-22 07:00:00,1487,25.86815848469895,Medium
2021-01-22 08:00:00,895,35.63514807247127,High
2021-01-22 09:00:00,1049,51.83007108127608,Low
2021-01-22 10:00:00,857,42.71177338271661,Medium
2021-01-22 11:00:00,819,52.54264237876002,Low
2021-01-22 12:00:00,3494,46.73755047020008,Low
2021-01-22 13:00:00,3422,73.12851130417837,Low
2021-01-22 14:00:00,2142,54.108006790476516,Low
2021-01-22 15:00:00,3016,37.760020262476914,Medium
2021-01-22 16:00:00,1876,55.01160914213619,Low
2021-01-22 17:00:00,754,75.24727582307736,Low
2021-01-22 18:00:00,3122,53.13126201583389,Low
2021-01-22 19:00:00,3809,61.40689841750036,Low
2021-01-22 20:00:00,4868,76.63926445458087,Medium
2021-01-22 21:00:00,3467,56.158960689346976,Medium
2021-01-22 22:00:00,3245,53.04551751606028,Low
2021-01-22 23:00:00,4718,67.39785147861258,Medium
2021-01-23 00:00:00,3134,57.033571484864204,High
2021-01-23 01:00:00,4564,52.13156609130735,Low
2021-01-23 02:00:00,2340,51.77921869917813,Medium
2021-01-23 03:00:00,4944,84.68114584060615,Low
2021-01-23 04:00:00,4237,18.344507239680542,Low
2021-01-23 05:00:00,1237,42.846611521393285,Low
2021-01-23 06:00:00,2069,42.312597178539114,Low
2021-01-23 07:00:00,2363,46.481807751833095,Medium
2021-01-23 08:00:00,3293,80.14176206159287,Medium
2021-01-23 09:00:00,4396,73.40207283941878,Medium
2021-01-23 10:00:00,4090,71.13084582215521,Medium
2021-01-23 11:00:00,1765,68.01406821882989,Low
2021-01-23 12:00:00,4909,72.69950907076749,High
2021-01-23 13:00:00,1974,41.60663208860307,Low
2021-01-23 14:00:00,2010,60.71670624841973,Low
2021-01-23 15:00:00,4835,42.644171003221416,Low
2021-01-23 16:00:00,3067,75.78584528935195,High
2021-01-23 17:00:00,1591,32.83077545068011,Low
2021-01-23 18:00:00,1558,46.838011627342354,Medium
2021-01-23 19:00:00,1219,61.762259571566666,Low
2021-01-23 20:00:00,2023,58.49351981854554,Low
2021-01-23 21:00:00,985,92.00023808128924,Medium
2021-01-23 22:00:00,4456,65.1555839572857,Low
2021-01-23 23:00:00,1172,65.66238312105548,Low
2021-01-24 00:00:00,2955,47.819349268988724,Low
2021-01-24 01:00:00,2558,53.782167895827975,Medium
2021-01-24 02:00:00,3775,62.81997461901553,Low
2021-01-24 03:00:00,608,31.962056795845445,Low
2021-01-24 04:00:00,3694,60.34081219599043,Medium
2021-01-24 05:00:00,3128,54.75109539755559,Medium
2021-01-24 06:00:00,3583,61.16660483332336,Medium
2021-01-24 07:00:00,621,51.94549006713068,Low
2021-01-24 08:00:00,4688,47.850158504618506,Medium
2021-01-24 09:00:00,4101,39.667905623799236,Low
2021-01-24 10:00:00,2956,52.24655168423097,Medium
2021-01-24 11:00:00,804,22.098555730861193,Low
2021-01-24 12:00:00,1251,50.798966682933276,Medium
2021-01-24 13:00:00,4537,47.12834440650836,Low
2021-01-24 14:00:00,4045,75.10306857620832,Medium
2021-01-24 15:00:00,1647,55.88657204759622,Medium
2021-01-24 16:00:00,1921,73.71263931395077,Medium
2021-01-24 17:00:00,1878,62.93463958404386,Medium
2021-01-24 18:00:00,773,38.85573013734884,Low
2021-01-24 19:00:00,2050,72.8831792624256,High
2021-01-24 20:00:00,2281,53.77376818393546,Low
2021-01-24 21:00:00,2960,59.24513378887984,Medium
2021-01-24 22:00:00,2320,29.77654145099156,High
2021-01-24 23:00:00,516,52.91777282364967,Low
2021-01-25 00:00:00,4581,62.146018967286984,Medium
2021-01-25 01:00:00,978,80.58163467707456,Low
2021-01-25 02:00:00,2835,58.51150096688683,Low
2021-01-25 03:00:00,672,55.7841419314543,Low
2021-01-25 04:00:00,4178,62.952673078940066,Low
2021-01-25 05:00:00,1980,52.208597329364274,Low
2021-01-25 06:00:00,1498,49.96407116416018,Low
2021-01-25 07:00:00,3129,50.615860808865456,Low
2021-01-25 08:00:00,1216,52.34035461230139,Low
2021-01-25 09:00:00,3061,78.81634912971907,Low
2021-01-25 10:00:00,1805,33.542222563738264,Medium
2021-01-25 11:00:00,1642,28.37302676849407,Medium
2021-01-25 12:00:00,3385,49.63100845051679,Medium
2021-01-25 13:00:00,1623,52.95204943430692,Low
2021-01-25 14:00:00,1670,68.48778020204614,Low
2021-01-25 15:00:00,1695,64.7540564529232,Low
2021-01-25 16:00:00,4677,58.2745424543108,Low
2021-01-25 17:00:00,3094,57.09357385515728,Medium
2021-01-25 18:00:00,1026,52.06029297477663,Medium
2021-01-25 19:00:00,2086,54.57915706289186,Medium
2021-01-25 20:00:00,581,61.49975142991364,Medium
2021-01-25 21:00:00,1648,43.59901427998055,Medium
2021-01-25 22:00:00,935,45.804663142202685,Low
2021-01-25 23:00:00,602,53.32749105672227,Low
2021-01-26 00:00:00,4044,60.281039694871616,Medium
2021-01-26 01:00:00,1377,59.3659063622038,Medium
2021-01-26 02:00:00,687,53.12305181970911,Low
2021-01-26 03:00:00,4607,91.72117344997513,Low
2021-01-26 04:00:00,1347,58.89770651920267,High
2021-01-26 05:00:00,2784,48.37182468858394,Low
2021-01-26 06:00:00,1798,61.938672648587435,High
2021-01-26 07:00:00,2875,58.31166165102435,Medium
2021-01-26 08:00:00,4466,37.21903978412763,Low
2021-01-26 09:00:00,3367,87.02849290460811,Medium
2021-01-26 10:00:00,852,40.90517403055045,Low
2021-01-26 11:00:00,4444,42.005678543541364,Medium
2021-01-26 12:00:00,2138,49.95348901191532,Low
2021-01-26 13:00:00,954,22.942486214331744,Low
2021-01-26 14:00:00,4709,78.09952813361843,Low
2021-01-26 15:00:00,1408,40.796279685463446,High
2021-01-26 16:00:00,4589,62.61238484896062,Low
2021-01-26 17:00:00,749,47.841373699704086,Medium
2021-01-26 18:00:00,2704,36.48904500706242,Low
2021-01-26 19:00:00,4485,47.376536008326916,Medium
2021-01-26 20:00:00,4461,37.38365161415514,Medium
2021-01-26 21:00:00,2062,57.43570492793543,Low
2021-01-26 22:00:00,2124,45.672068074121654,Medium
2021-01-26 23:00:00,2876,45.10274744900325,Medium
2021-01-27 00:00:00,659,18.514236593727432,Low
2021-01-27 01:00:00,2848,67.70205212366521,Low
2021-01-27 02:00:00,1561,37.53232022480053,Low
2021-01-27 03:00:00,3858,75.18018669645171,Low
2021-01-27 04:00:00,1048,50.046575950371015,Low
2021-01-27 05:00:00,4110,63.78016916289394,Low
2021-01-27 06:00:00,1075,28.653557349865153,Medium
2021-01-27 07:00:00,2062,35.42246611152288,Low
2021-01-27 08:00:00,4092,38.287712265054815,Medium
2021-01-27 09:00:00,2451,63.73364294085576,Medium
2021-01-27 10:00:00,521,47.34706716608902,Low
2021-01-27 11:00:00,2585,17.05317235126897,Low
2021-01-27 12:00:00,3206,46.14609650106008,High
2021-01-27 13:00:00,1165,53.8553312351551,Medium
2021-01-27 14:00:00,4993,25.09596545251941,Medium
2021-01-27 15:00:00,1691,26.99093084558003,Low
2021-01-27 16:00:00,747,45.02330059600351,Low
2021-01-27 17:00:00,1774,67.64691196283636,Low
2021-01-27 18:00:00,1163,46.81242632442118,Low
2021-01-27 19:00:00,538,48.82983217679402,Medium
2021-01-27 20:00:00,4929,72.63756132960785,Medium
2021-01-27 21:00:00,4005,33.942157985958076,Low
2021-01-27 22:00:00,2706,64.05954007287089,High
2021-01-27 23:00:00,1020,37.85474697571421,Low
2021-01-28 00:00:00,3695,57.6137660947316,Medium
2021-01-28 01:00:00,2973,73.82645584360888,Low
2021-01-28 02:00:00,1175,50.110831452149014,Low
2021-01-28 03:00:00,3665,28.26143019734366,Low
2021-01-28 04:00:00,3999,53.1101035130761,Low
2021-01-28 05:00:00,1922,36.40162409484037,Low
2021-01-28 06:00:00,2114,36.20413090029158,High
2021-01-28 07:00:00,872,71.79496121720877,Low
2021-01-28 08:00:00,2203,77.44641355976981,High
2021-01-28 09:00:00,765,29.601765287169535,Low
2021-01-28 10:00:00,2920,48.30531526847384,Low
2021-01-28 11:00:00,2733,32.693783955289824,Low
2021-01-28 12:00:00,3298,48.80917545924604,Low
2021-01-28 13:00:00,1719,53.85532129041944,Low
2021-01-28 14:00:00,829,54.642307594309166,Low
2021-01-28 15:00:00,3510,31.56532535359452,Low
2021-01-28 16:00:00,3225,38.96166676028217,Low
2021-01-28 17:00:00,1975,62.30803415513035,Medium
2021-01-28 18:00:00,2784,27.472369350374564,Low
2021-01-28 19:00:00,3199,67.76449841906577,Medium
